ORDERNUMBER,QUANTITYORDERED,PRICEEACH,Stock value,SALES,Profit,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,PHONE,CITY,STATE,COUNTRY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE
10126,22,100,2200,3347.74,1147.74,5/28/2003 0:00,Shipped,2,5,2003,Classic Cars,S10_4962,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Medium
10140,26,100,2600,3188.12,588.12,7/24/2003 0:00,Shipped,3,7,2003,Classic Cars,S10_4962,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10150,20,100,2000,3191.2,1191.2,9/19/2003 0:00,Shipped,3,9,2003,Classic Cars,S10_4962,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10164,21,100,2100,3536.82,1436.82,10/21/2003 0:00,Resolved,4,10,2003,Classic Cars,S10_4962,Mini Auto Werke,7675-3555,Graz,Graz,Austria,Mendel,Roland,Medium
10175,33,100,3300,5362.83,2062.83,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,S10_4962,"Stylish Desk Decors, Co.",(171) 555-0297,London,London,UK,Brown,Ann,Medium
10183,28,100,2800,3433.36,633.36,11/13/2003 0:00,Shipped,4,11,2003,Classic Cars,S10_4962,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Medium
10194,26,100,2600,4263.74,1663.74,11/25/2003 0:00,Shipped,4,11,2003,Classic Cars,S10_4962,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10207,31,100,3100,4076.19,976.19,12-09-2003 00:00,Shipped,4,12,2003,Classic Cars,S10_4962,Diecast Collectables,6175552555,Boston,MA,USA,Franco,Valarie,Medium
10217,48,100,4800,7020.48,2220.48,02-04-2004 00:00,Shipped,1,2,2004,Classic Cars,S10_4962,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Large
10229,50,100,5000,6426.5,1426.5,03-11-2004 00:00,Shipped,1,3,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10245,28,100,2800,4591.72,1791.72,05-04-2004 00:00,Shipped,2,5,2004,Classic Cars,S10_4962,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10259,26,100,2600,4033.38,1433.38,6/15/2004 0:00,Shipped,2,6,2004,Classic Cars,S10_4962,Handji Gifts& Co,+65 224 1555,Singapore,Singapore,Singapore,Victorino,Wendy,Medium
10270,32,100,3200,4302.08,1102.08,7/19/2004 0:00,Shipped,3,7,2004,Classic Cars,S10_4962,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
10281,44,100,4400,7020.64,2620.64,8/19/2004 0:00,Shipped,3,8,2004,Classic Cars,S10_4962,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Large
10291,30,100,3000,3855.9,855.9,09-08-2004 00:00,Shipped,3,9,2004,Classic Cars,S10_4962,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10305,38,100,3800,6680.78,2880.78,10/13/2004 0:00,Shipped,4,10,2004,Classic Cars,S10_4962,Marta's Replicas Co.,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
10313,40,100,4000,6678,2678,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,S10_4962,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10322,46,61.99,2851.54,2851.54,0,11-04-2004 00:00,Shipped,4,11,2004,Classic Cars,S10_4962,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Small
10334,26,100,2600,3188.12,588.12,11/19/2004 0:00,On Hold,4,11,2004,Classic Cars,S10_4962,"Volvo Model Replicas, Co",0921-12 3555,Lule,Lule,Sweden,Berglund,Christina,Medium
10347,27,100,2700,4428,1728,11/29/2004 0:00,Shipped,4,11,2004,Classic Cars,S10_4962,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
10357,43,100,4300,5780.92,1480.92,12-10-2004 00:00,Shipped,4,12,2004,Classic Cars,S10_4962,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10370,35,65.63,2297.05,2297.05,0,1/20/2005 0:00,Shipped,1,1,2005,Classic Cars,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
10381,37,100,3700,6231.54,2531.54,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,S10_4962,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
10391,37,46.9,1735.3,1735.3,0,03-09-2005 00:00,Shipped,1,3,2005,Classic Cars,S10_4962,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
10411,27,100,2700,4427.73,1727.73,05-01-2005 00:00,Shipped,2,5,2005,Classic Cars,S10_4962,Quebec Home Shopping Network,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
10425,38,100,3800,5894.94,2094.94,5/31/2005 0:00,In Process,2,5,2005,Classic Cars,S10_4962,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10108,33,100,3300,5265.15,1965.15,03-03-2003 00:00,Shipped,1,3,2003,Classic Cars,S12_1099,Cruz & Sons Co.,+63 2 555 3587,Makati City,Makati City,Philippines,Cruz,Arnold,Medium
10122,42,100,4200,7599.9,3399.9,05-08-2003 00:00,Shipped,2,5,2003,Classic Cars,S12_1099,Marseille Mini Autos,91.24.4555,Marseille,Marseille,France,Lebihan,Laurence,Large
10135,42,100,4200,8008.56,3808.56,07-02-2003 00:00,Shipped,3,7,2003,Classic Cars,S12_1099,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Large
10147,48,100,4800,9245.76,4445.76,09-05-2003 00:00,Shipped,3,9,2003,Classic Cars,S12_1099,Collectables For Less Inc.,6175558555,Brickhaven,MA,USA,Nelson,Allen,Large
10159,41,100,4100,8296.35,4196.35,10-10-2003 00:00,Shipped,4,10,2003,Classic Cars,S12_1099,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Large
10169,30,100,3000,5019.9,2019.9,11-04-2003 00:00,Shipped,4,11,2003,Classic Cars,S12_1099,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
10181,27,100,2700,5411.07,2711.07,11-12-2003 00:00,Shipped,4,11,2003,Classic Cars,S12_1099,Herkku Gifts,+47 2267 3215,Bergen,Bergen,Norway,Oeztan,Veysel,Medium
10191,21,100,2100,3840.9,1740.9,11/20/2003 0:00,Shipped,4,11,2003,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Koln,Koln,Germany,Pfalzheim,Henriette,Medium
10203,20,100,2000,3930.4,1930.4,12-02-2003 00:00,Shipped,4,12,2003,Classic Cars,S12_1099,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10211,41,100,4100,7498.9,3398.9,1/15/2004 0:00,Shipped,1,1,2004,Classic Cars,S12_1099,Auto Canal Petit,(1) 47.55.6555,Paris,Paris,France,Perrier,Dominique,Large
10225,27,100,2700,4517.91,1817.91,2/22/2004 0:00,Shipped,1,2,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",0897-034555,Gensve,Gensve,Switzerland,Holz,Michael,Medium
10238,28,100,2800,5774.72,2974.72,04-09-2004 00:00,Shipped,2,4,2004,Classic Cars,S12_1099,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Medium
10253,24,100,2400,3922.56,1522.56,06-01-2004 00:00,Cancelled,2,6,2004,Classic Cars,S12_1099,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,Liverpool,UK,Devon,Elizabeth,Medium
10266,44,100,4400,9160.36,4760.36,07-06-2004 00:00,Shipped,3,7,2004,Classic Cars,S12_1099,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Large
10276,50,100,5000,9631,4631,08-02-2004 00:00,Shipped,3,8,2004,Classic Cars,S12_1099,Online Mini Collectables,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Large
10287,21,100,2100,3432.24,1332.24,8/30/2004 0:00,Shipped,3,8,2004,Classic Cars,S12_1099,"Vida Sport, Ltd",0897-034555,Gensve,Gensve,Switzerland,Holz,Michael,Medium
10300,33,100,3300,5521.89,2221.89,10-04-2003 00:00,Shipped,4,10,2003,Classic Cars,S12_1099,"Blauer See Auto, Co.",+49 69 66 90 2555,Frankfurt,Frankfurt,Germany,Keitel,Roland,Medium
10310,33,100,3300,6934.62,3634.62,10/16/2004 0:00,Shipped,4,10,2004,Classic Cars,S12_1099,"Toms Spezialitten, Ltd",0221-5554327,Koln,Koln,Germany,Pfalzheim,Henriette,Medium
10320,31,100,3100,6876.11,3776.11,11-03-2004 00:00,Shipped,4,11,2004,Classic Cars,S12_1099,"Volvo Model Replicas, Co",0921-12 3555,Lule,Lule,Sweden,Berglund,Christina,Medium
10329,41,71.47,2930.27,2930.27,0,11/15/2004 0:00,Shipped,4,11,2004,Classic Cars,S12_1099,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Small
10341,45,79.65,3584.25,3584.25,0,11/24/2004 0:00,Shipped,4,11,2004,Classic Cars,S12_1099,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Medium
10363,33,85.39,2817.87,2817.87,0,01-06-2005 00:00,Shipped,1,1,2005,Classic Cars,S12_1099,Suominen Souveniers,+358 9 8045 555,Espoo,Espoo,Finland,Suominen,Kalle,Small
10375,45,76,3420,3420,0,02-03-2005 00:00,Shipped,1,2,2005,Classic Cars,S12_1099,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10389,26,99.04,2575.04,2575.04,0,03-03-2005 00:00,Shipped,1,3,2005,Classic Cars,S12_1099,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Small
10419,12,100,1200,1961.28,761.28,5/17/2005 0:00,Shipped,2,5,2005,Classic Cars,S12_1099,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Small
10105,41,100,4100,8690.36,4590.36,02-11-2003 00:00,Shipped,1,2,2003,Classic Cars,S12_1108,Danish Wholesale Imports,31 12 3555,Kobenhavn,Kobenhavn,Denmark,Petersen,Jytte,Large
10117,33,100,3300,6034.38,2734.38,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10127,46,100,4600,11279.2,6679.2,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,S12_1108,Muscle Machine Inc,2125557413,NYC,NY,USA,Young,Jeff,Large
10142,33,100,3300,8023.29,4723.29,08-08-2003 00:00,Shipped,3,8,2003,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Large
10153,20,100,2000,4904,2904,9/28/2003 0:00,Shipped,3,9,2003,Classic Cars,S12_1108,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10165,44,100,4400,8594.52,4194.52,10/22/2003 0:00,Shipped,4,10,2003,Classic Cars,S12_1108,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Large
10176,33,100,3300,7474.5,4174.5,11-06-2003 00:00,Shipped,4,11,2003,Classic Cars,S12_1108,L'ordine Souveniers,0522-556555,Reggio Emilia,Reggio Emilia,Italy,Moroni,Maurizio,Large
10185,21,100,2100,3883.74,1783.74,11/14/2003 0:00,Shipped,4,11,2003,Classic Cars,S12_1108,Mini Creations Ltd.,5085559555,New Bedford,MA,USA,Tam,Wing C,Medium
10196,47,100,4700,8887.7,4187.7,11/26/2003 0:00,Shipped,4,11,2003,Classic Cars,S12_1108,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Large
10208,46,100,4600,8602.92,4002.92,01-02-2004 00:00,Shipped,1,1,2004,Classic Cars,S12_1108,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Large
10220,32,100,3200,7181.44,3981.44,02-12-2004 00:00,Shipped,1,2,2004,Classic Cars,S12_1108,"Clover Collections, Co.",+353 1862 1555,Dublin,Dublin,Ireland,Cassidy,Dean,Large
10231,42,100,4200,8378.58,4178.58,3/19/2004 0:00,Shipped,1,3,2004,Classic Cars,S12_1108,CAF Imports,+34 913 728 555,Madrid,Madrid,Spain,Fernandez,Jesus,Large
10247,44,100,4400,10606.2,6206.2,05-05-2004 00:00,Shipped,2,5,2004,Classic Cars,S12_1108,Suominen Souveniers,+358 9 8045 555,Espoo,Espoo,Finland,Suominen,Kalle,Large
10272,35,100,3500,5818.4,2318.4,7/20/2004 0:00,Shipped,3,7,2004,Classic Cars,S12_1108,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Medium
10282,41,100,4100,7071.27,2971.27,8/20/2004 0:00,Shipped,3,8,2004,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Large
10293,46,100,4600,8411.56,3811.56,09-09-2004 00:00,Shipped,3,9,2004,Classic Cars,S12_1108,Amica Models & Co.,011-4988555,Torino,Torino,Italy,Accorti,Paolo,Large
10306,31,100,3100,6570.76,3470.76,10/14/2004 0:00,Shipped,4,10,2004,Classic Cars,S12_1108,"AV Stores, Co.",(171) 555-1555,Manchester,Manchester,UK,Ashworth,Victoria,Medium
10314,38,100,3800,7975.44,4175.44,10/22/2004 0:00,Shipped,4,10,2004,Classic Cars,S12_1108,Heintze Collectables,86 21 3555,Aaarhus,Aaarhus,Denmark,Ibsen,Palle,Large
10325,42,64,2688,2688,0,11-05-2004 00:00,Shipped,4,11,2004,Classic Cars,S12_1108,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Small
10336,33,57.22,1888.26,1888.26,0,11/20/2004 0:00,Shipped,4,11,2004,Classic Cars,S12_1108,"La Corne D'abondance, Co.",(1) 42.34.2555,Paris,Paris,France,Bertrand,Marie,Small
10348,48,52.36,2513.28,2513.28,0,11-01-2004 00:00,Shipped,4,11,2004,Classic Cars,S12_1108,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Small
10359,42,100,4200,4764.48,564.48,12/15/2004 0:00,Shipped,4,12,2004,Classic Cars,S12_1108,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Medium
10371,32,100,3200,3560.64,360.64,1/23/2005 0:00,Shipped,1,1,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10382,34,100,3400,3823.64,423.64,2/17/2005 0:00,Shipped,1,2,2005,Classic Cars,S12_1108,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10395,33,69.12,2280.96,2280.96,0,3/17/2005 0:00,Shipped,1,3,2005,Classic Cars,S12_1108,Lyon Souveniers,+33 1 46 62 7555,Paris,Paris,France,Da Cunha,Daniel,Small
10413,36,100,3600,8677.8,5077.8,05-05-2005 00:00,Shipped,2,5,2005,Classic Cars,S12_1108,Gift Depot Inc.,2035552570,Bridgewater,CT,USA,King,Julie,Large
10103,27,100,2700,3394.98,694.98,1/29/2003 0:00,Shipped,1,1,2003,Trucks and Buses,S12_1666,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Medium
10113,21,100,2100,3415.44,1315.44,3/26/2003 0:00,Shipped,1,3,2003,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10126,21,100,2100,2439.57,339.57,5/28/2003 0:00,Shipped,2,5,2003,Trucks and Buses,S12_1666,"Corrida Auto Replicas, Ltd",(91) 555 22 82,Madrid,Madrid,Spain,Sommer,Mart¡n,Small
10140,38,100,3800,4829.8,1029.8,7/24/2003 0:00,Shipped,3,7,2003,Trucks and Buses,S12_1666,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10150,30,100,3000,4100.1,1100.1,9/19/2003 0:00,Shipped,3,9,2003,Trucks and Buses,S12_1666,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10164,49,100,4900,6563.06,1663.06,10/21/2003 0:00,Resolved,4,10,2003,Trucks and Buses,S12_1666,Mini Auto Werke,7675-3555,Graz,Graz,Austria,Mendel,Roland,Medium
10174,43,100,4300,6817.22,2517.22,11-06-2003 00:00,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Australian Gift Network, Co",61-7-3844-6555,South Brisbane,Queensland,Australia,Calaghan,Tony,Medium
10183,41,100,4100,6163.94,2063.94,11/13/2003 0:00,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Classic Gift Ideas, Inc",2155554695,Philadelphia,PA,USA,Cervantes,Francisca,Medium
10194,38,100,3800,4933.92,1133.92,11/25/2003 0:00,Shipped,4,11,2003,Trucks and Buses,S12_1666,"Saveley & Henriot, Co.",78.32.5555,Lyon,Lyon,France,Saveley,Mary,Medium
10206,28,100,2800,4056.36,1256.36,12-05-2003 00:00,Shipped,4,12,2003,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Medium
10216,43,100,4300,5759.42,1459.42,02-02-2004 00:00,Shipped,1,2,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Medium
10229,25,100,2500,3451,951,03-11-2004 00:00,Shipped,1,3,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10245,38,100,3800,5920.4,2120.4,05-04-2004 00:00,Shipped,2,5,2004,Trucks and Buses,S12_1666,Super Scale Inc.,2035559545,New Haven,CT,USA,Murphy,Leslie,Medium
10258,41,100,4100,6668.24,2568.24,6/15/2004 0:00,Shipped,2,6,2004,Trucks and Buses,S12_1666,"Tokyo Collectables, Ltd",+81 3 3584 0555,Minato-ku,Tokyo,Japan,Shimamura,Akiko,Medium
10270,28,100,2800,4094.72,1294.72,7/19/2004 0:00,Shipped,3,7,2004,Trucks and Buses,S12_1666,Souveniers And Things Co.,+61 2 9495 8555,Chatswood,NSW,Australia,Huxley,Adrian,Medium
10281,25,100,2500,2938.5,438.5,8/19/2004 0:00,Shipped,3,8,2004,Trucks and Buses,S12_1666,Diecast Classics Inc.,2155551555,Allentown,PA,USA,Yu,Kyung,Small
10291,41,100,4100,6387.8,2287.8,09-08-2004 00:00,Shipped,3,9,2004,Trucks and Buses,S12_1666,Scandinavian Gift Ideas,0695-34 6555,Boras,Boras,Sweden,Larsson,Maria,Medium
10304,39,100,3900,6396,2496,10-11-2004 00:00,Shipped,4,10,2004,Trucks and Buses,S12_1666,Auto Assoc. & Cie.,30.59.8555,Versailles,Versailles,France,Tonini,Daniel,Medium
10313,21,100,2100,2669.1,569.1,10/22/2004 0:00,Shipped,4,10,2004,Trucks and Buses,S12_1666,Canadian Gift Exchange Network,(604) 555-3392,Vancouver,BC,Canada,Tannamuri,Yoshi,Small
10322,27,100,2700,4784.13,2084.13,11-04-2004 00:00,Shipped,4,11,2004,Trucks and Buses,S12_1666,Online Diecast Creations Co.,6035558647,Nashua,NH,USA,Young,Valarie,Medium
10333,33,99.21,3273.93,3273.93,0,11/18/2004 0:00,Shipped,4,11,2004,Trucks and Buses,S12_1666,Mini Wheels Co.,6505555787,San Francisco,CA,USA,Murphy,Julie,Medium
10347,29,100,2900,3586.43,686.43,11/29/2004 0:00,Shipped,4,11,2004,Trucks and Buses,S12_1666,"Australian Collectors, Co.",03 9520 4555,Melbourne,Victoria,Australia,Ferguson,Peter,Medium
10357,49,100,4900,5960.36,1060.36,12-10-2004 00:00,Shipped,4,12,2004,Trucks and Buses,S12_1666,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
10370,49,100,4900,8470.14,3570.14,1/20/2005 0:00,Shipped,1,1,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Large
10381,20,100,2000,2952,952,2/17/2005 0:00,Shipped,1,2,2005,Trucks and Buses,S12_1666,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Small
10391,39,63.2,2464.8,2464.8,0,03-09-2005 00:00,Shipped,1,3,2005,Trucks and Buses,S12_1666,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Small
10411,40,100,4000,6232,2232,05-01-2005 00:00,Shipped,2,5,2005,Trucks and Buses,S12_1666,Quebec Home Shopping Network,(514) 555-8054,Montreal,Quebec,Canada,Fresnisre,Jean,Medium
10424,49,100,4900,7969.36,3069.36,5/31/2005 0:00,In Process,2,5,2005,Trucks and Buses,S12_1666,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Large
10107,21,100,2100,3036.6,936.6,2/24/2003 0:00,Shipped,1,2,2003,Motorcycles,S12_2823,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10121,50,100,5000,8284,3284,05-07-2003 00:00,Shipped,2,5,2003,Motorcycles,S12_2823,Reims Collectables,26.47.1555,Reims,Reims,France,Henriot,Paul,Large
10134,20,100,2000,2711.2,711.2,07-01-2003 00:00,Shipped,3,7,2003,Motorcycles,S12_2823,Lyon Souveniers,+33 1 46 62 7555,Paris,Paris,France,Da Cunha,Daniel,Small
10145,49,100,4900,8339.8,3439.8,8/25/2003 0:00,Shipped,3,8,2003,Motorcycles,S12_2823,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Large
10159,38,100,3800,6238.84,2438.84,10-10-2003 00:00,Shipped,4,10,2003,Motorcycles,S12_2823,Corporate Gift Ideas Co.,6505551386,San Francisco,CA,USA,Brown,Julie,Medium
10169,35,100,3500,4639.25,1139.25,11-04-2003 00:00,Shipped,4,11,2003,Motorcycles,S12_2823,"Anna's Decorations, Ltd",02 9936 8555,North Sydney,NSW,Australia,O'Hara,Anna,Medium
10180,40,100,4000,6747.6,2747.6,11-11-2003 00:00,Shipped,4,11,2003,Motorcycles,S12_2823,Daedalus Designs Imports,20.16.1555,Lille,Lille,France,Rance,Martine,Medium
10189,28,100,2800,4512.48,1712.48,11/18/2003 0:00,Shipped,4,11,2003,Motorcycles,S12_2823,Toys4GrownUps.com,6265557265,Pasadena,CA,USA,Young,Julie,Medium
10201,25,100,2500,4029,1529,12-01-2003 00:00,Shipped,4,12,2003,Motorcycles,S12_2823,Mini Wheels Co.,6505555787,San Francisco,CA,USA,Murphy,Julie,Medium
10211,36,100,3600,4771.8,1171.8,1/15/2004 0:00,Shipped,1,1,2004,Motorcycles,S12_2823,Auto Canal Petit,(1) 47.55.6555,Paris,Paris,France,Perrier,Dominique,Medium
10224,43,100,4300,6087.94,1787.94,2/21/2004 0:00,Shipped,1,2,2004,Motorcycles,S12_2823,Daedalus Designs Imports,20.16.1555,Lille,Lille,France,Rance,Martine,Medium
10237,32,100,3200,4193.28,993.28,04-05-2004 00:00,Shipped,2,4,2004,Motorcycles,S12_2823,Vitachrome Inc.,2125551500,NYC,NY,USA,Frick,Michael,Medium
10251,46,100,4600,7552.28,2952.28,5/18/2004 0:00,Shipped,2,5,2004,Motorcycles,S12_2823,Tekni Collectables Inc.,2015559350,Newark,NJ,USA,Brown,William,Large
10263,48,100,4800,6434.4,1634.4,6/28/2004 0:00,Shipped,2,6,2004,Motorcycles,S12_2823,Gift Depot Inc.,2035552570,Bridgewater,CT,USA,King,Julie,Medium
10276,43,100,4300,5181.5,881.5,08-02-2004 00:00,Shipped,3,8,2004,Motorcycles,S12_2823,Online Mini Collectables,6175557555,Brickhaven,MA,USA,Barajas,Miguel,Medium
10285,49,100,4900,6863.92,1963.92,8/27/2004 0:00,Shipped,3,8,2004,Motorcycles,S12_2823,Marta's Replicas Co.,6175558555,Cambridge,MA,USA,Hernandez,Marta,Medium
10299,24,100,2400,4157.04,1757.04,9/30/2004 0:00,Shipped,3,9,2004,Motorcycles,S12_2823,"Toys of Finland, Co.",90-224 8555,Helsinki,Helsinki,Finland,Karttunen,Matti,Medium
10309,26,100,2600,4660.24,2060.24,10/15/2004 0:00,Shipped,4,10,2004,Motorcycles,S12_2823,Baane Mini Imports,07-98 9555,Stavern,Stavern,Norway,Bergulfsen,Jonas,Medium
10319,30,100,3000,4111.8,1111.8,11-03-2004 00:00,Shipped,4,11,2004,Motorcycles,S12_2823,Microscale Inc.,2125551957,NYC,NY,USA,Kuo,Kee,Medium
10329,24,100,2400,3542.64,1142.64,11/15/2004 0:00,Shipped,4,11,2004,Motorcycles,S12_2823,Land of Toys Inc.,2125557818,NYC,NY,USA,Yu,Kwai,Medium
10341,55,100,5500,8118.55,2618.55,11/24/2004 0:00,Shipped,4,11,2004,Motorcycles,S12_2823,Salzburg Collectables,6562-9555,Salzburg,Salzburg,Austria,Pipps,Georg,Large
10362,22,100,2200,3877.06,1677.06,01-05-2005 00:00,Shipped,1,1,2005,Motorcycles,S12_2823,Technics Stores Inc.,6505556809,Burlingame,CA,USA,Hirano,Juri,Medium
10375,49,78.92,3867.08,3867.08,0,02-03-2005 00:00,Shipped,1,2,2005,Motorcycles,S12_2823,La Rochelle Gifts,40.67.8555,Nantes,Nantes,France,Labrune,Janine,Medium
10388,44,100,4400,5951.44,1551.44,03-03-2005 00:00,Shipped,1,3,2005,Motorcycles,S12_2823,FunGiftIdeas.com,5085552555,New Bedford,MA,USA,Benitez,Violeta,Medium
10403,66,100,6600,8648.64,2048.64,04-08-2005 00:00,Shipped,2,4,2005,Motorcycles,S12_2823,"UK Collectables, Ltd.",(171) 555-2282,Liverpool,Liverpool,UK,Devon,Elizabeth,Large
10417,21,100,2100,3447.78,1347.78,5/13/2005 0:00,Disputed,2,5,2005,Motorcycles,S12_2823,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10104,34,100,3400,5958.5,2558.5,1/31/2003 0:00,Shipped,1,1,2003,Classic Cars,S12_3148,Euro Shopping Channel,(91) 555 94 44,Madrid,Madrid,Spain,Freyre,Diego,Medium
10117,43,100,4300,5911.64,1611.64,4/16/2003 0:00,Shipped,2,4,2003,Classic Cars,S12_3148,"Dragon Souveniers, Ltd.",+65 221 7555,Singapore,Singapore,Singapore,Natividad,Eric,Medium
10127,46,100,4600,7366.44,2766.44,06-03-2003 00:00,Shipped,2,6,2003,Classic Cars,S12_3148,Muscle Machine Inc,2125557413,NYC,NY,USA,Young,Jeff,Large
10142,33,100,3300,4985.64,1685.64,08-08-2003 00:00,Shipped,3,8,2003,Classic Cars,S12_3148,Mini Gifts Distributors Ltd.,4155551450,San Rafael,CA,USA,Nelson,Valarie,Medium
