Dealer Code,Dealer Name,State,City,Credit Days,Active Status,total_revenue,total_quantity,last_order_date,first_order_date,order_count,has_active_sauda,sku_diversity,days_since_last_order,avg_order_value,open_order_value,oo_total_qty,oo_dispatched_qty,pending_dispatch_qty,open_order_count,dispatch_ratio,outstanding_amount,amount_collected,pp_total_order_value,pending_invoice_count,collection_ratio,pending_collection_pct,is_dormant,is_reactivation_candidate,is_high_value,actions,priority_score
DLR1008,Dealer_1008,Rajasthan,Lucknow,14,Active,237356,1390,2026-03-30,2025-05-04,11,False,4,21,21577.81818181818,3973.0,29.0,13.0,16.0,1.0,0.4482758620689655,24885.89,29736.11,54622.0,2.0,0.5443980447438761,0.4556019552561239,False,True,False,"['Monitor', 'Follow up for collection', 'Follow up for dispatch']",23.52307175862069
DLR1099,Dealer_1099,MP,Jaipur,21,Active,349124,2069,2026-03-30,2025-04-20,18,False,4,21,19395.777777777777,4344.0,24.0,10.0,14.0,1.0,0.4166666666666667,11193.61,25283.39,36477.0,1.0,0.6931323847904158,0.3068676152095841,False,True,False,"['Monitor', 'Follow up for collection', 'Follow up for dispatch']",22.786027666666662
DLR1039,Dealer_1039,Assam,Indore,14,Active,389255,2424,2026-03-21,2025-04-13,16,False,4,30,24328.4375,4026.0,22.0,11.0,11.0,1.0,0.5,18039.47,27100.53,45140.0,2.0,0.6003661940629154,0.39963380593708464,False,True,False,"['Monitor', 'Follow up for collection', 'Follow up for dispatch']",21.803947
DLR1318,Dealer_1318,Bihar,Ahmedabad,35,Active,557102,3289,2026-03-22,2025-04-04,22,True,4,29,25322.81818181818,21297.0,129.0,92.0,37.0,2.0,0.7131782945736435,1004.86,3342.14,4347.0,1.0,0.7688382792730618,0.2311617207269381,False,True,False,"['Monitor', 'Follow up for collection', 'Follow up for dispatch', 'Renew / extend sauda']",15.836920108527131
DLR1350,Dealer_1350,Jharkhand,Jaipur,21,Active,549382,3369,2026-03-28,2025-04-15,22,False,4,23,24971.909090909092,23465.0,143.0,116.0,27.0,2.0,0.8111888111888111,19460.0,68242.0,87702.0,4.0,0.7781122437344644,0.22188775626553556,False,True,False,"['Monitor', 'Follow up for collection']",15.722223776223776
DLR1371,Dealer_1371,Rajasthan,Chennai,14,Active,526708,3297,2026-03-30,2025-04-03,21,False,4,21,25081.333333333332,9576.0,63.0,45.0,18.0,1.0,0.7142857142857143,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Follow up for dispatch']",15.714285714285714
DLR1478,Dealer_1478,Assam,Indore,35,Active,508660,2992,2026-03-26,2025-04-01,18,True,4,25,28258.88888888889,15397.0,89.0,70.0,19.0,1.0,0.7865168539325843,12976.380000000001,25610.620000000003,38587.0,2.0,0.6637110944100345,0.33628890558996555,False,True,False,"['Monitor', 'Follow up for collection', 'Follow up for dispatch', 'Renew / extend sauda']",15.567300921348313
DLR1080,Dealer_1080,Tamil Nadu,Nagpur,21,Active,500701,3056,2026-03-29,2025-04-01,17,False,4,22,29453.0,96576.0,567.0,559.0,8.0,2.0,0.9858906525573192,49792.240000000005,83660.76,133453.0,4.0,0.6268930634755306,0.3731069365244693,False,True,False,"['Monitor', 'Follow up for collection']",15.261410948853616
DLR1184,Dealer_1184,Karnataka,Guwahati,35,Active,302821,1909,2026-03-26,2025-04-07,12,False,4,25,25235.083333333332,13206.0,71.0,57.0,14.0,1.0,0.8028169014084507,8395.2,21653.8,30049.0,1.0,0.7206163266664448,0.27938367333355524,False,True,False,"['Monitor', 'Follow up for collection']",14.783181971830984
DLR1122,Dealer_1122,Odisha,Patna,14,Active,288077,1819,2026-03-21,2025-04-25,14,True,4,30,20576.928571428572,42794.0,313.0,287.0,26.0,2.0,0.9169329073482428,28853.61,33072.39,61926.0,2.0,0.5340630752834028,0.46593692471659726,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",14.546702853035143
DLR1158,Dealer_1158,Rajasthan,Ahmedabad,14,Active,393067,2493,2026-03-25,2025-04-03,16,False,4,26,24566.6875,9256.0,52.0,43.0,9.0,1.0,0.8269230769230769,10571.3,34707.7,45279.0,2.0,0.7665297378475673,0.2334702621524327,False,True,False,"['Monitor', 'Follow up for collection']",14.518668461538464
DLR1405,Dealer_1405,Jharkhand,Bengaluru,14,Active,403724,2495,2026-03-29,2025-04-05,17,False,4,22,23748.470588235294,0.0,,,0.0,0.0,0.0,44559.490000000005,47711.509999999995,92271.0,2.0,0.5170802310585124,0.48291976894148764,False,True,False,"['Monitor', 'Follow up for collection']",14.455949
DLR1334,Dealer_1334,Rajasthan,Bhubaneswar,21,Active,431021,2655,2026-03-26,2025-04-21,15,False,4,25,28734.733333333334,72051.0,425.0,408.0,17.0,2.0,0.96,36476.7,68752.3,105229.0,3.0,0.6533588649516768,0.34664113504832317,False,True,False,"['Monitor', 'Follow up for collection']",14.44767
DLR1224,Dealer_1224,Maharashtra,Kolkata,21,Active,514227,3053,2026-03-29,2025-04-08,20,True,4,22,25711.35,143092.0,854.0,829.0,25.0,4.0,0.9707259953161592,36871.92,54463.08,91335.0,2.0,0.5963002134997537,0.40369978650024635,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",14.272672093676816
DLR1290,Dealer_1290,Assam,Guwahati,14,Active,325327,2059,2026-03-23,2025-05-06,12,True,4,28,27110.583333333332,85794.0,523.0,507.0,16.0,2.0,0.9694072657743786,35799.05,40309.950000000004,76109.0,3.0,0.5296344716130813,0.4703655283869188,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",14.191759684512427
DLR1285,Dealer_1285,Jharkhand,Ahmedabad,21,Active,558635,3403,2026-03-28,2025-04-13,22,True,4,23,25392.5,58582.0,383.0,360.0,23.0,2.0,0.9399477806788512,29876.899999999998,55170.100000000006,85047.0,3.0,0.6487013063364964,0.3512986936635037,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",14.188734386422976
DLR1456,Dealer_1456,MP,Chennai,35,Active,451255,3023,2026-03-22,2025-05-19,19,False,4,29,23750.263157894737,53188.0,375.0,344.0,31.0,2.0,0.9173333333333333,22134.48,18145.52,40280.0,1.0,0.45048460774577953,0.5495153922542204,False,True,False,"['Monitor', 'Follow up for collection']",13.866781333333332
DLR1001,Dealer_1001,Maharashtra,Bengaluru,35,Active,420582,2715,2026-03-27,2025-04-02,22,True,4,24,19117.363636363636,0.0,,,0.0,0.0,0.0,37707.1,58091.9,95799.0,3.0,0.6063935949227027,0.3936064050772972,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",13.77071
DLR1196,Dealer_1196,Gujarat,Jaipur,21,Active,477815,3046,2026-03-29,2025-04-09,19,True,4,22,25148.157894736843,15334.0,82.0,75.0,7.0,1.0,0.9146341463414634,20280.45,20327.55,40608.0,1.0,0.5005799349881797,0.49942006501182035,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",13.735362073170732
DLR1286,Dealer_1286,MP,Jaipur,14,Active,410410,2514,2026-03-25,2025-04-11,21,False,4,26,19543.333333333332,47925.0,297.0,273.0,24.0,2.0,0.9191919191919192,21059.780000000002,23834.22,44894.0,3.0,0.5308998975364192,0.4691001024635809,False,True,False,"['Monitor', 'Follow up for collection']",13.722139616161616
DLR1372,Dealer_1372,Gujarat,Lucknow,14,Active,392741,2420,2026-03-23,2025-05-18,13,False,4,28,30210.846153846152,89004.0,548.0,517.0,31.0,2.0,0.9434306569343066,24781.28,23896.72,48678.0,1.0,0.49091417067258314,0.5090858293274169,False,True,False,"['Monitor', 'Follow up for collection']",13.609514861313867
DLR1147,Dealer_1147,Gujarat,Chennai,35,Active,540566,3359,2026-03-25,2025-04-01,20,False,4,26,27028.3,19861.0,113.0,100.0,13.0,2.0,0.8849557522123894,10778.87,32649.13,43428.0,1.0,0.7517990697246016,0.24820093027539838,False,True,False,"['Monitor', 'Follow up for collection']",13.378771955752212
DLR1194,Dealer_1194,MP,Ahmedabad,21,Active,310027,1949,2026-03-28,2025-04-15,16,True,3,23,19376.6875,13205.0,95.0,83.0,12.0,1.0,0.8736842105263158,8231.13,7925.87,16157.0,1.0,0.49055332054217987,0.5094466794578201,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",13.349428789473682
DLR1175,Dealer_1175,MP,Bengaluru,35,Active,441979,2685,2026-03-22,2025-04-08,18,False,4,29,24554.38888888889,59137.0,382.0,347.0,35.0,3.0,0.9083769633507853,13963.13,25091.870000000003,39055.0,2.0,0.6424752272436308,0.3575247727563692,False,True,False,"['Monitor', 'Follow up for collection']",13.228773732984292
DLR1496,Dealer_1496,West Bengal,Ranchi,14,Active,489778,3045,2026-03-25,2025-04-03,18,True,4,26,27209.88888888889,20930.0,115.0,104.0,11.0,1.0,0.9043478260869565,12852.64,24067.36,36920.0,1.0,0.6518786565547129,0.3481213434452871,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",13.198307478260869
DLR1202,Dealer_1202,Jharkhand,Indore,35,Active,433199,2565,2026-03-25,2025-04-27,17,False,4,26,25482.29411764706,20304.0,108.0,91.0,17.0,1.0,0.8425925925925926,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],13.148148148148149
DLR1180,Dealer_1180,Maharashtra,Ahmedabad,14,Active,268466,1621,2026-03-30,2025-04-30,16,False,4,21,16779.125,15910.0,86.0,84.0,2.0,1.0,0.9767441860465116,26175.16,33494.84,59670.0,3.0,0.5613346740405564,0.43866532595944363,False,True,False,"['Monitor', 'Follow up for collection']",13.082632279069768
DLR1086,Dealer_1086,Assam,Kolkata,21,Active,390303,2544,2026-03-23,2025-04-02,14,False,4,28,27878.785714285714,25944.0,138.0,130.0,8.0,1.0,0.9420289855072463,18325.78,13804.22,32130.0,1.0,0.42963647681294737,0.5703635231870525,False,True,False,"['Monitor', 'Follow up for collection']",12.991998289855072
DLR1082,Dealer_1082,Assam,Nagpur,14,Active,451501,2723,2026-03-30,2025-04-17,20,True,4,21,22575.05,0.0,,,0.0,0.0,0.0,29299.71,32651.29,61951.0,3.0,0.5270502493906475,0.4729497506093525,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.929971
DLR1314,Dealer_1314,UP,Patna,21,Active,456401,2816,2026-03-28,2025-04-27,16,False,4,23,28525.0625,44136.0,237.0,217.0,20.0,2.0,0.9156118143459916,12416.62,9203.38,21620.0,1.0,0.42568825161887136,0.5743117483811286,False,True,False,"['Monitor', 'Follow up for collection']",12.929425713080168
DLR1009,Dealer_1009,MP,Chennai,14,Active,531466,3276,2026-03-22,2025-04-04,23,True,4,29,23107.217391304348,32870.0,190.0,177.0,13.0,1.0,0.9315789473684211,15427.67,14972.33,30400.0,1.0,0.4925108552631579,0.5074891447368421,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.911188052631578
DLR1032,Dealer_1032,Maharashtra,Ranchi,14,Active,409879,2560,2026-03-21,2025-04-09,13,True,4,30,31529.153846153848,50400.0,337.0,321.0,16.0,2.0,0.9525222551928784,19592.32,36465.68000000001,56058.0,3.0,0.6504991259053124,0.34950087409468766,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.908786896142432
DLR1060,Dealer_1060,Tamil Nadu,Nagpur,35,Active,306414,1949,2026-03-28,2025-04-07,11,False,4,23,27855.81818181818,77549.0,464.0,447.0,17.0,2.0,0.9633620689655172,20951.28,15684.72,36636.0,1.0,0.42812315754995084,0.5718768424500491,False,True,False,"['Monitor', 'Follow up for collection']",12.827886620689654
DLR1335,Dealer_1335,Odisha,Indore,35,Active,427850,2640,2026-03-24,2025-05-13,13,False,4,27,32911.53846153846,49860.0,277.0,266.0,11.0,1.0,0.9602888086642599,20004.57,36412.43,56417.0,2.0,0.6454159207331124,0.3545840792668876,False,True,False,"['Monitor', 'Follow up for collection']",12.794680826714803
DLR1472,Dealer_1472,Tamil Nadu,Guwahati,21,Active,444163,2622,2026-03-28,2025-04-09,17,False,4,23,26127.235294117647,26404.0,164.0,164.0,0.0,1.0,1.0,27790.66,66229.34,94020.0,3.0,0.704417570729632,0.295582429270368,False,True,False,"['Monitor', 'Follow up for collection']",12.779066
DLR1383,Dealer_1383,Rajasthan,Ranchi,35,Active,527978,3249,2026-03-23,2025-04-28,21,False,4,28,25141.809523809523,61895.0,343.0,325.0,18.0,2.0,0.9475218658892128,17175.0,35419.0,52594.0,2.0,0.673441837471955,0.32655816252804504,False,True,False,"['Monitor', 'Follow up for collection']",12.767062682215743
DLR1312,Dealer_1312,Odisha,Nagpur,14,Active,536699,3261,2026-03-27,2025-05-21,22,False,4,24,24395.409090909092,65790.0,430.0,411.0,19.0,2.0,0.9558139534883721,18755.46,46453.54,65209.0,2.0,0.7123792727997669,0.2876207272002331,False,True,False,"['Monitor', 'Follow up for collection']",12.75926693023256
DLR1451,Dealer_1451,Rajasthan,Nagpur,35,Active,277805,1777,2026-03-26,2025-05-01,10,False,4,25,27780.5,15429.0,111.0,96.0,15.0,1.0,0.8648648648648649,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],12.702702702702702
DLR1164,Dealer_1164,Rajasthan,Guwahati,21,Active,506559,3208,2026-03-23,2025-04-11,24,False,4,28,21106.625,64545.0,423.0,417.0,6.0,3.0,0.9858156028368794,24187.3,26146.7,50334.0,2.0,0.5194639806095284,0.48053601939047164,False,True,False,"['Monitor', 'Follow up for collection']",12.702417943262411
DLR1419,Dealer_1419,MP,Bhubaneswar,21,Active,510382,3221,2026-03-27,2025-05-16,18,False,4,24,28354.555555555555,0.0,,,0.0,0.0,0.0,25692.72,19107.28,44800.0,1.0,0.4265017857142857,0.5734982142857143,False,True,False,"['Monitor', 'Follow up for collection']",12.569272
DLR1298,Dealer_1298,Gujarat,Kolkata,35,Active,525530,3136,2026-03-24,2025-04-08,21,False,4,27,25025.238095238095,0.0,,,0.0,0.0,0.0,25389.61,23591.39,48981.0,2.0,0.48164369857699924,0.5183563014230008,False,True,False,"['Monitor', 'Follow up for collection']",12.538961
DLR1452,Dealer_1452,Assam,Bengaluru,35,Active,489574,3088,2026-03-23,2025-04-06,17,True,4,28,28798.470588235294,96121.0,579.0,549.0,30.0,3.0,0.9481865284974094,14705.39,20664.61,35370.0,1.0,0.584241164828951,0.4157588351710489,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.506808430051812
DLR1488,Dealer_1488,Maharashtra,Jaipur,21,Active,419775,2652,2026-03-21,2025-04-09,18,True,4,30,23320.833333333332,109279.0,626.0,582.0,44.0,5.0,0.9297124600638977,10505.07,27234.93,37740.0,1.0,0.7216462639109698,0.2783537360890302,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.456257798722046
DLR1131,Dealer_1131,UP,Bengaluru,14,Active,272334,1663,2026-03-27,2025-04-29,13,False,4,24,20948.76923076923,71472.0,420.0,389.0,31.0,2.0,0.9261904761904762,9209.32,20652.68,29862.0,1.0,0.6916040452749314,0.30839595472506864,False,True,False,"['Monitor', 'Follow up for collection']",12.397122476190475
DLR1078,Dealer_1078,MP,Kolkata,21,Active,269395,1637,2026-03-29,2025-04-21,10,False,4,22,26939.5,23520.0,140.0,126.0,14.0,1.0,0.9,3316.73,6826.27,10143.0,1.0,0.6730030562949818,0.32699694370501825,False,True,False,"['Monitor', 'Follow up for collection']",12.331673
DLR1041,Dealer_1041,Assam,Kolkata,14,Active,253828,1573,2026-03-26,2025-04-23,12,False,4,25,21152.333333333332,27608.0,203.0,185.0,18.0,1.0,0.9113300492610837,5243.58,17571.42,22815.0,1.0,0.7701696252465482,0.22983037475345167,False,True,False,"['Monitor', 'Follow up for collection']",12.297757014778325
DLR1445,Dealer_1445,Bihar,Bengaluru,14,Active,305763,1946,2026-03-21,2025-05-01,15,False,4,30,20384.2,30374.0,189.0,170.0,19.0,2.0,0.8994708994708994,2312.0,20488.0,22800.0,1.0,0.8985964912280702,0.10140350877192983,False,True,False,['Monitor'],12.24178201058201
DLR1026,Dealer_1026,Odisha,Patna,35,Active,522034,3350,2026-03-23,2025-05-03,20,True,4,28,26101.7,33660.0,187.0,174.0,13.0,1.0,0.93048128342246,8326.9,26009.1,34336.0,1.0,0.7574877679403541,0.24251223205964584,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.2230643315508
DLR1042,Dealer_1042,Rajasthan,Patna,14,Active,460868,2810,2026-03-23,2025-04-07,19,False,4,28,24256.21052631579,8580.0,52.0,49.0,3.0,1.0,0.9423076923076923,10648.85,26579.15,37228.0,1.0,0.7139558934135597,0.2860441065864403,False,True,False,"['Monitor', 'Follow up for collection']",12.218731153846154
DLR1471,Dealer_1471,Tamil Nadu,Indore,35,Active,465640,2883,2026-03-28,2025-04-07,20,False,4,23,23282.0,77523.0,458.0,430.0,28.0,3.0,0.9388646288209607,9822.77,28134.23,37957.0,2.0,0.7412132149537635,0.25878678504623653,False,True,False,"['Monitor', 'Follow up for collection']",12.204984423580786
DLR1197,Dealer_1197,Tamil Nadu,Ranchi,14,Active,461402,2745,2026-03-23,2025-04-06,16,True,4,28,28837.625,27824.0,148.0,142.0,6.0,1.0,0.9594594594594594,13859.5,28816.5,42676.0,2.0,0.6752390102165151,0.3247609897834849,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.196760810810812
DLR1301,Dealer_1301,Jharkhand,Chennai,35,Active,197493,1159,2026-03-26,2025-05-17,10,False,4,25,19749.3,29933.0,176.0,157.0,19.0,2.0,0.8920454545454546,347.99,2372.01,2720.0,1.0,0.8720625000000001,0.1279375,False,True,False,['Monitor'],12.193889909090908
DLR1171,Dealer_1171,MP,Bhubaneswar,21,Active,419730,2599,2026-03-30,2025-05-17,17,False,4,21,24690.0,34776.0,184.0,180.0,4.0,1.0,0.9782608695652174,17577.809999999998,21024.190000000002,38602.0,2.0,0.5446399150303094,0.4553600849696906,False,True,False,"['Monitor', 'Follow up for collection']",12.192563608695652
DLR1366,Dealer_1366,Gujarat,Chennai,35,Active,532218,3247,2026-03-28,2025-04-07,23,True,4,23,23139.91304347826,55322.0,331.0,295.0,36.0,3.0,0.8912386706948641,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",12.175226586102719
DLR1476,Dealer_1476,Odisha,Ahmedabad,21,Active,484782,2872,2026-03-25,2025-07-05,18,True,4,26,26932.333333333332,0.0,,,0.0,0.0,0.0,21241.33,27802.67,49044.0,2.0,0.5668923823505423,0.43310761764945765,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.124133
DLR1016,Dealer_1016,West Bengal,Kolkata,35,Active,513176,3139,2026-03-30,2025-05-20,22,False,4,21,23326.18181818182,23058.0,152.0,139.0,13.0,2.0,0.9144736842105263,3836.82,11945.18,15782.0,2.0,0.7568863261943987,0.24311367380560134,False,True,False,"['Monitor', 'Follow up for collection']",12.094208315789473
DLR1323,Dealer_1323,Tamil Nadu,Chennai,14,Active,535177,3213,2026-03-23,2025-05-15,18,False,4,28,29732.055555555555,135864.0,818.0,793.0,25.0,3.0,0.969437652811736,14703.15,39810.85,54514.0,2.0,0.7302867153391789,0.26971328466082106,False,True,False,"['Monitor', 'Follow up for collection']",12.08156194376528
DLR1326,Dealer_1326,Karnataka,Lucknow,35,Active,528382,3207,2026-03-24,2025-04-14,20,True,4,27,26419.1,48620.0,260.0,247.0,13.0,1.0,0.95,10485.93,25445.07,35931.0,1.0,0.7081648158971362,0.29183518410286385,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.048593
DLR1094,Dealer_1094,Maharashtra,Ahmedabad,14,Active,557960,3322,2026-03-21,2025-04-15,20,True,4,30,27898.0,46458.0,261.0,253.0,8.0,1.0,0.9693486590038314,14218.71,20500.29,34719.0,1.0,0.5904631469800398,0.40953685301996023,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.034897819923373
DLR1257,Dealer_1257,Bihar,Bhubaneswar,21,Active,293079,1808,2026-03-28,2025-05-21,10,True,3,23,29307.9,0.0,,,0.0,0.0,0.0,20344.35,34992.65,55337.0,2.0,0.6323553860888736,0.36764461391112635,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",12.034435
DLR1011,Dealer_1011,Jharkhand,Kolkata,35,Active,444864,2637,2026-03-30,2025-04-20,18,False,4,21,24714.666666666668,50744.0,328.0,307.0,21.0,2.0,0.9359756097560976,7441.09,16428.91,23870.0,1.0,0.6882660242982823,0.3117339757017176,False,True,False,"['Monitor', 'Follow up for collection']",12.024596804878048
DLR1236,Dealer_1236,Jharkhand,Chennai,35,Active,478131,2959,2026-03-22,2025-04-25,20,True,4,29,23906.55,111594.0,693.0,665.0,28.0,3.0,0.9595959595959596,11858.349999999999,17491.65,29350.0,2.0,0.5959676320272573,0.4040323679727427,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.993915808080807
DLR1256,Dealer_1256,Karnataka,Bengaluru,21,Active,355462,2288,2026-03-30,2025-04-04,15,True,4,21,23697.466666666667,29385.0,192.0,173.0,19.0,2.0,0.9010416666666666,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.979166666666668
DLR1481,Dealer_1481,Maharashtra,Jaipur,14,Active,386489,2377,2026-03-23,2025-04-25,16,False,4,28,24155.5625,0.0,,,0.0,0.0,0.0,19783.64,45028.36,64812.0,2.0,0.6947534407208542,0.30524655927914585,False,True,False,"['Monitor', 'Follow up for collection']",11.978364
DLR1014,Dealer_1014,Karnataka,Ahmedabad,14,Active,261635,1586,2026-03-30,2025-04-01,12,True,4,21,21802.916666666668,45432.0,252.0,237.0,15.0,2.0,0.9404761904761905,7461.07,18638.93,26100.0,1.0,0.7141352490421456,0.2858647509578544,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.936583190476192
DLR1424,Dealer_1424,West Bengal,Bhubaneswar,21,Active,429384,2796,2026-03-27,2025-04-10,21,True,4,24,20446.85714285714,57750.0,375.0,348.0,27.0,2.0,0.928,4652.17,12095.83,16748.0,1.0,0.722225340339145,0.277774659660855,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.905216999999999
DLR1142,Dealer_1142,Bihar,Kolkata,21,Active,381568,2338,2026-03-30,2025-04-05,14,True,4,21,27254.85714285714,0.0,,,0.0,0.0,0.0,18822.91,30673.09,49496.0,1.0,0.6197084612898012,0.38029153871019883,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.882291
DLR1141,Dealer_1141,Jharkhand,Guwahati,21,Active,490917,3067,2026-03-23,2025-04-07,22,True,4,28,22314.409090909092,41130.0,234.0,212.0,22.0,2.0,0.905982905982906,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.88034188034188
DLR1491,Dealer_1491,West Bengal,Lucknow,35,Active,557625,3392,2026-03-29,2025-06-12,23,False,4,22,24244.565217391304,71631.0,379.0,361.0,18.0,2.0,0.9525065963060686,9169.72,15211.28,24381.0,1.0,0.6238989376973874,0.37610106230261264,False,True,False,"['Monitor', 'Follow up for collection']",11.866840073878627
DLR1261,Dealer_1261,MP,Bhubaneswar,14,Active,514233,3125,2026-03-24,2025-04-05,22,False,4,27,23374.227272727272,19738.0,142.0,134.0,8.0,1.0,0.9436619718309859,7253.93,10955.07,18209.0,1.0,0.6016294140260311,0.3983705859739689,False,True,False,"['Monitor', 'Follow up for collection']",11.852153563380282
DLR1065,Dealer_1065,West Bengal,Kolkata,21,Active,491552,2982,2026-03-30,2025-04-14,17,False,4,21,28914.823529411766,25245.0,165.0,150.0,15.0,1.0,0.9090909090909091,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],11.818181818181818
DLR1336,Dealer_1336,West Bengal,Indore,14,Active,378271,2417,2026-03-28,2025-04-06,16,True,4,23,23641.9375,30583.0,187.0,171.0,16.0,2.0,0.9144385026737968,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.711229946524064
DLR1473,Dealer_1473,Gujarat,Patna,35,Active,374782,2459,2026-03-30,2025-04-22,17,False,4,21,22046.0,30439.0,202.0,193.0,9.0,2.0,0.9554455445544554,8113.58,20470.42,28584.0,2.0,0.7161495941785614,0.28385040582143856,False,True,False,"['Monitor', 'Follow up for collection']",11.702447108910892
DLR1474,Dealer_1474,West Bengal,Bhubaneswar,21,Active,484226,3029,2026-03-22,2025-05-05,23,True,4,29,21053.304347826088,48771.0,341.0,319.0,22.0,3.0,0.9354838709677419,3853.58,14748.42,18602.0,1.0,0.792840554779056,0.20715944522094398,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.675680580645162
DLR1468,Dealer_1468,West Bengal,Guwahati,21,Active,480944,3053,2026-03-26,2025-04-06,18,False,4,25,26719.11111111111,88072.0,545.0,500.0,45.0,3.0,0.9174311926605505,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],11.65137614678899
DLR1316,Dealer_1316,Rajasthan,Ranchi,35,Active,245290,1570,2026-03-21,2025-05-28,11,True,4,30,22299.090909090908,39312.0,273.0,264.0,9.0,1.0,0.967032967032967,9641.83,12196.17,21838.0,1.0,0.558483835516073,0.4415161644839271,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.623523659340659
DLR1370,Dealer_1370,Tamil Nadu,Patna,21,Active,337634,1972,2026-03-30,2025-05-19,13,True,4,21,25971.846153846152,42926.0,254.0,243.0,11.0,1.0,0.9566929133858267,7499.19,11472.81,18972.0,1.0,0.6047232764073371,0.39527672359266286,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.616060732283465
DLR1266,Dealer_1266,West Bengal,Ahmedabad,35,Active,447038,2812,2026-03-30,2025-04-02,20,True,4,21,22351.9,54284.0,374.0,344.0,30.0,2.0,0.9197860962566845,0.0,,,0.0,0.0,0.0,False,True,False,"['Monitor', 'Renew / extend sauda']",11.60427807486631
DLR1429,Dealer_1429,West Bengal,Ahmedabad,14,Active,548515,3629,2026-03-29,2025-04-12,21,True,4,22,26119.761904761905,0.0,,,0.0,0.0,0.0,16004.98,45887.02,61892.0,3.0,0.7414047049699476,0.25859529503005235,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.600498
DLR1123,Dealer_1123,West Bengal,Guwahati,21,Active,386817,2309,2026-03-24,2025-04-09,16,False,4,27,24176.0625,99268.0,569.0,539.0,30.0,4.0,0.9472759226713533,5439.06,29210.94,34650.0,1.0,0.8430285714285713,0.1569714285714286,False,True,False,['Monitor'],11.598387546572933
DLR1034,Dealer_1034,Jharkhand,Ahmedabad,21,Active,266647,1714,2026-03-24,2025-04-01,10,False,4,27,26664.7,28365.0,183.0,172.0,11.0,1.0,0.9398907103825137,3847.78,12212.22,16060.0,1.0,0.760412204234122,0.23958779576587796,False,True,False,"['Monitor', 'Follow up for collection']",11.586963792349726
DLR1313,Dealer_1313,Assam,Guwahati,21,Active,456778,2906,2026-03-27,2025-05-04,20,True,4,24,22838.9,33415.0,205.0,196.0,9.0,1.0,0.9560975609756097,7019.52,7608.48,14628.0,1.0,0.5201312551271534,0.47986874487284664,False,True,False,"['Monitor', 'Follow up for collection', 'Renew / extend sauda']",11.580000780487806
DLR1300,Dealer_1300,West Bengal,Nagpur,14,Active,504480,3169,2026-03-27,2025-05-10,20,False,4,24,25224.0,41236.0,244.0,225.0,19.0,1.0,0.9221311475409836,0.0,,,0.0,0.0,0.0,False,True,False,['Monitor'],11.557377049180328
